record_id,entity_type,entity_id,issuer_id,legal_entity_id,plant_id,group_id,name,layer,registration_source,source_url,query_date,record_status,double_count_key,double_count_rule,aggregation_policy,product_scope,notes
cand:l2-twse-1236,issuer,issuer:TW:1236,issuer:TW:1236,-,-,-,宏亞,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1236,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1236""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1256,issuer,issuer:TW:1256,issuer:TW:1256,-,-,-,鮮活果汁-KY,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1256,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1256""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1301,issuer,issuer:TW:1301,issuer:TW:1301,-,-,-,台塑,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1301,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1301""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1303,issuer,issuer:TW:1303,issuer:TW:1303,-,-,-,南亞,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1303,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1303""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1304,issuer,issuer:TW:1304,issuer:TW:1304,-,-,-,台聚,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1304,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1304""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1305,issuer,issuer:TW:1305,issuer:TW:1305,-,-,-,華夏,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1305,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1305""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1307,issuer,issuer:TW:1307,issuer:TW:1307,-,-,-,三芳,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1307,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1307""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1308,issuer,issuer:TW:1308,issuer:TW:1308,-,-,-,亞聚,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1308,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1308""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1309,issuer,issuer:TW:1309,issuer:TW:1309,-,-,-,台達化,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1309,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1309""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1310,issuer,issuer:TW:1310,issuer:TW:1310,-,-,-,台苯,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1310,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1310""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1312,issuer,issuer:TW:1312,issuer:TW:1312,-,-,-,國喬,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1312,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1312""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1313,issuer,issuer:TW:1313,issuer:TW:1313,-,-,-,聯成,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1313,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1313""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1314,issuer,issuer:TW:1314,issuer:TW:1314,-,-,-,中石化,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1314,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1314""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1315,issuer,issuer:TW:1315,issuer:TW:1315,-,-,-,達新,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1315,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1315""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1316,issuer,issuer:TW:1316,issuer:TW:1316,-,-,-,上曜,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1316,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1316""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1319,issuer,issuer:TW:1319,issuer:TW:1319,-,-,-,東陽,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1319,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1319""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1321,issuer,issuer:TW:1321,issuer:TW:1321,-,-,-,大洋,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1321,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1321""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1323,issuer,issuer:TW:1323,issuer:TW:1323,-,-,-,永裕,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1323,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1323""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1324,issuer,issuer:TW:1324,issuer:TW:1324,-,-,-,地球,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1324,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1324""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1325,issuer,issuer:TW:1325,issuer:TW:1325,-,-,-,恆大,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1325,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1325""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1326,issuer,issuer:TW:1326,issuer:TW:1326,-,-,-,台化,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1326,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1326""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1337,issuer,issuer:TW:1337,issuer:TW:1337,-,-,-,再生-KY,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1337,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1337""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1338,issuer,issuer:TW:1338,issuer:TW:1338,-,-,-,廣華-KY,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1338,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1338""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1339,issuer,issuer:TW:1339,issuer:TW:1339,-,-,-,昭輝,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1339,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1339""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1340,issuer,issuer:TW:1340,issuer:TW:1340,-,-,-,勝悅-KY,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1340,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1340""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1341,issuer,issuer:TW:1341,issuer:TW:1341,-,-,-,富林-KY,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1341,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1341""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1342,issuer,issuer:TW:1342,issuer:TW:1342,-,-,-,八貫,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1342,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1342""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1402,issuer,issuer:TW:1402,issuer:TW:1402,-,-,-,遠東新,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1402,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1402""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1409,issuer,issuer:TW:1409,issuer:TW:1409,-,-,-,新纖,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1409,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1409""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1410,issuer,issuer:TW:1410,issuer:TW:1410,-,-,-,南染,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1410,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1410""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1413,issuer,issuer:TW:1413,issuer:TW:1413,-,-,-,宏洲,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1413,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1413""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1414,issuer,issuer:TW:1414,issuer:TW:1414,-,-,-,東和,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1414,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1414""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1416,issuer,issuer:TW:1416,issuer:TW:1416,-,-,-,廣豐,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1416,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1416""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-twse-1417,issuer,issuer:TW:1417,issuer:TW:1417,-,-,-,嘉裕,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,待核,l2:TWSE:1417,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 1417""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150827；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
